SITE_CODE,MSMT_DATE,RPE,GSE,RDNG_WS,RDNG_RP,WLM_QA_DESC,WLM_ORG_NAME,MSMT_CMT
333067N1173448W001,7/30/1968 0:00,75.28,75.28,0,13.67,,Department of Water Resources,
333067N1173448W001,8/29/1968 0:00,75.28,75.28,0,14.52,,Department of Water Resources,
333067N1173448W001,9/30/1968 0:00,75.28,75.28,0,16.06,,Department of Water Resources,
333067N1173448W001,10/29/1968 0:00,75.28,75.28,0,17.72,,Department of Water Resources,
333067N1173448W001,11/29/1968 0:00,75.28,75.28,0,19,,Department of Water Resources,
333067N1173448W001,12/31/1968 0:00,75.28,75.28,0,19.52,,Department of Water Resources,
333067N1173448W001,2/3/1969 0:00,75.28,75.28,0,14.35,,Department of Water Resources,
333067N1173448W001,3/31/1969 0:00,75.28,75.28,0,7.51,,Department of Water Resources,
333067N1173448W001,4/29/1969 0:00,75.28,75.28,0,7.48,,Department of Water Resources,
333067N1173448W001,5/29/1969 0:00,75.28,75.28,0,7.52,,Department of Water Resources,
333067N1173448W001,6/30/1969 0:00,75.28,75.28,0,7.52,,Department of Water Resources,
333067N1173448W001,7/30/1969 0:00,75.28,75.28,0,7.67,,Department of Water Resources,
333067N1173448W001,8/29/1969 0:00,75.28,75.28,0,8.5,,Department of Water Resources,
333067N1173448W001,9/30/1969 0:00,75.28,75.28,0,9.75,,Department of Water Resources,
333067N1173448W001,10/31/1969 0:00,75.28,75.28,0,11.04,,Department of Water Resources,
333067N1173448W001,12/1/1969 0:00,75.28,75.28,0,11.95,,Department of Water Resources,
333067N1173448W001,12/30/1969 0:00,75.28,75.28,0,12.6,,Department of Water Resources,
333067N1173448W001,1/30/1970 0:00,75.28,75.28,0,13.13,,Department of Water Resources,
333067N1173448W001,2/27/1970 0:00,75.28,75.28,0,11.38,,Department of Water Resources,
333067N1173448W001,3/30/1970 0:00,75.28,75.28,0,9.54,,Department of Water Resources,
333067N1173448W001,4/30/1970 0:00,75.28,75.28,0,9.18,,Department of Water Resources,
333067N1173448W001,5/20/1970 0:00,75.28,75.28,0,9.42,,Department of Water Resources,
333067N1173448W001,5/28/1970 0:00,75.28,75.28,0,9.46,,Department of Water Resources,
333067N1173448W001,6/29/1970 0:00,75.28,75.28,0,10,,Department of Water Resources,
333067N1173448W001,7/31/1970 0:00,75.28,75.28,0,10.83,,Department of Water Resources,
333067N1173448W001,8/31/1970 0:00,75.28,75.28,0,12.28,,Department of Water Resources,
333067N1173448W001,10/1/1970 0:00,75.28,75.28,0,13.65,,Department of Water Resources,
333067N1173448W001,10/29/1970 0:00,75.28,75.28,0,14.65,,Department of Water Resources,
333067N1173448W001,11/12/1970 0:00,75.28,75.28,0,14.84,,Department of Water Resources,
333067N1173448W001,11/30/1970 0:00,75.28,75.28,0,15.23,,Department of Water Resources,
333067N1173448W001,12/30/1970 0:00,75.28,75.28,0,14.84,,Department of Water Resources,
333067N1173448W001,1/29/1971 0:00,75.28,75.28,0,10.77,,Department of Water Resources,
333067N1173448W001,2/26/1971 0:00,75.28,75.28,0,9.95,,Department of Water Resources,
333067N1173448W001,3/31/1971 0:00,75.28,75.28,0,9.08,,Department of Water Resources,
333067N1173448W001,4/30/1971 0:00,75.28,75.28,0,9.76,,Department of Water Resources,
333067N1173448W001,5/3/1971 0:00,75.28,75.28,0,9.85,,Department of Water Resources,
333067N1173448W001,5/10/1971 0:00,75.28,75.28,0,9.89,,Department of Water Resources,
333067N1173448W001,5/18/1971 0:00,75.28,75.28,0,9.95,,Department of Water Resources,
333067N1173448W001,5/25/1971 0:00,75.28,75.28,0,10.07,,Department of Water Resources,
333067N1173448W001,6/1/1971 0:00,75.28,75.28,0,10.17,,Department of Water Resources,
333067N1173448W001,6/7/1971 0:00,75.28,75.28,0,10.27,,Department of Water Resources,
333067N1173448W001,6/14/1971 0:00,75.28,75.28,0,10.38,,Department of Water Resources,
333067N1173448W001,6/21/1971 0:00,75.28,75.28,0,10.52,,Department of Water Resources,
333067N1173448W001,6/28/1971 0:00,75.28,75.28,0,10.62,,Department of Water Resources,
333067N1173448W001,6/30/1971 0:00,75.28,75.28,0,10.64,,Department of Water Resources,
333067N1173448W001,7/7/1971 0:00,75.28,75.28,0,10.73,,Department of Water Resources,
333067N1173448W001,7/12/1971 0:00,75.28,75.28,0,10.83,,Department of Water Resources,
333067N1173448W001,7/19/1971 0:00,75.28,75.28,0,11.08,,Department of Water Resources,
333067N1173448W001,7/26/1971 0:00,75.28,75.28,0,11.19,,Department of Water Resources,
333067N1173448W001,7/30/1971 0:00,75.28,75.28,0,11.29,,Department of Water Resources,
333067N1173448W001,8/2/1971 0:00,75.28,75.28,0,11.37,,Department of Water Resources,
333067N1173448W001,8/9/1971 0:00,75.28,75.28,0,11.57,,Department of Water Resources,
333067N1173448W001,8/17/1971 0:00,75.28,75.28,0,11.72,,Department of Water Resources,
333067N1173448W001,8/23/1971 0:00,75.28,75.28,0,11.86,,Department of Water Resources,
333067N1173448W001,8/30/1971 0:00,75.28,75.28,0,12.18,,Department of Water Resources,
333067N1173448W001,9/7/1971 0:00,75.28,75.28,0,12.4,,Department of Water Resources,
333067N1173448W001,9/13/1971 0:00,75.28,75.28,0,12.64,,Department of Water Resources,
333067N1173448W001,9/20/1971 0:00,75.28,75.28,0,12.83,,Department of Water Resources,
333067N1173448W001,9/27/1971 0:00,75.28,75.28,0,13.03,,Department of Water Resources,
333067N1173448W001,9/30/1971 0:00,75.28,75.28,0,13.1,,Department of Water Resources,
333067N1173448W001,10/5/1971 0:00,75.28,75.28,0,13.22,,Department of Water Resources,
333067N1173448W001,10/12/1971 0:00,75.28,75.28,0,13.66,,Department of Water Resources,
333067N1173448W001,10/19/1971 0:00,75.28,75.28,0,13.88,,Department of Water Resources,
333067N1173448W001,10/26/1971 0:00,75.28,75.28,0,13.89,,Department of Water Resources,
333067N1173448W001,10/28/1971 0:00,75.28,75.28,0,14.02,,Department of Water Resources,
333067N1173448W001,11/1/1971 0:00,75.28,75.28,0,14.21,,Department of Water Resources,
333067N1173448W001,11/9/1971 0:00,75.28,75.28,0,14.49,,Department of Water Resources,
333067N1173448W001,11/16/1971 0:00,75.28,75.28,0,14.72,,Department of Water Resources,
333067N1173448W001,11/23/1971 0:00,75.28,75.28,0,14.94,,Department of Water Resources,
333067N1173448W001,11/29/1971 0:00,75.28,75.28,0,15.13,,Department of Water Resources,
333067N1173448W001,12/7/1971 0:00,75.28,75.28,0,15.36,,Department of Water Resources,
333067N1173448W001,12/14/1971 0:00,75.28,75.28,0,15.59,,Department of Water Resources,
333067N1173448W001,12/20/1971 0:00,75.28,75.28,0,15.78,,Department of Water Resources,
333067N1173448W001,12/28/1971 0:00,75.28,75.28,0,15.94,,Department of Water Resources,
333067N1173448W001,1/3/1972 0:00,75.28,75.28,0,15.96,,Department of Water Resources,
333067N1173448W001,1/11/1972 0:00,75.28,75.28,0,15.51,,Department of Water Resources,
333067N1173448W001,1/18/1972 0:00,75.28,75.28,0,15.12,,Department of Water Resources,
333067N1173448W001,1/25/1972 0:00,75.28,75.28,0,14.68,,Department of Water Resources,
333067N1173448W001,1/31/1972 0:00,75.28,75.28,0,14.41,,Department of Water Resources,
333067N1173448W001,2/7/1972 0:00,75.28,75.28,0,14.06,,Department of Water Resources,
333067N1173448W001,2/15/1972 0:00,75.28,75.28,0,13.71,,Department of Water Resources,
333067N1173448W001,2/22/1972 0:00,75.28,75.28,0,13.55,,Department of Water Resources,
333067N1173448W001,2/29/1972 0:00,75.28,75.28,0,13.53,,Department of Water Resources,
333067N1173448W001,3/6/1972 0:00,75.28,75.28,0,13.48,,Department of Water Resources,
333067N1173448W001,3/14/1972 0:00,75.28,75.28,0,13.47,,Department of Water Resources,
333067N1173448W001,3/21/1972 0:00,75.28,75.28,0,13.43,,Department of Water Resources,
333067N1173448W001,3/28/1972 0:00,75.28,75.28,0,13.4,,Department of Water Resources,
333067N1173448W001,3/31/1972 0:00,75.28,75.28,0,13.42,,Department of Water Resources,
333067N1173448W001,4/1/1972 0:00,75.28,75.28,0,13,,Department of Water Resources,
333067N1173448W001,4/4/1972 0:00,75.28,75.28,0,13.42,,Department of Water Resources,
333067N1173448W001,4/11/1972 0:00,75.28,75.28,0,13.43,,Department of Water Resources,
333067N1173448W001,4/18/1972 0:00,75.28,75.28,0,13.48,,Department of Water Resources,
333067N1173448W001,4/25/1972 0:00,75.28,75.28,0,13.47,,Department of Water Resources,
333067N1173448W001,4/28/1972 0:00,75.28,75.28,0,13.48,,Department of Water Resources,
333067N1173448W001,5/1/1972 0:00,75.28,75.28,0,13.51,,Department of Water Resources,
333067N1173448W001,5/9/1972 0:00,75.28,75.28,0,13.58,,Department of Water Resources,
333067N1173448W001,5/16/1972 0:00,75.28,75.28,0,13.67,,Department of Water Resources,
333067N1173448W001,5/23/1972 0:00,75.28,75.28,0,13.75,,Department of Water Resources,
333067N1173448W001,5/26/1972 0:00,75.28,75.28,0,14.38,,Department of Water Resources,
333067N1173448W001,5/31/1972 0:00,75.28,75.28,0,13.89,,Department of Water Resources,
333067N1173448W001,6/7/1972 0:00,75.28,75.28,0,14,,Department of Water Resources,
333067N1173448W001,6/13/1972 0:00,75.28,75.28,0,14.11,,Department of Water Resources,
333067N1173448W001,6/20/1972 0:00,75.28,75.28,0,14.23,,Department of Water Resources,
333067N1173448W001,6/30/1972 0:00,75.28,75.28,0,14.5,,Department of Water Resources,
333067N1173448W001,7/6/1972 0:00,75.28,75.28,0,14.61,,Department of Water Resources,
333067N1173448W001,7/11/1972 0:00,75.28,75.28,0,14.13,,Department of Water Resources,
333067N1173448W001,7/18/1972 0:00,75.28,75.28,0,14.85,,Department of Water Resources,
333067N1173448W001,7/25/1972 0:00,75.28,75.28,0,14.8,,Department of Water Resources,
333067N1173448W001,7/31/1972 0:00,75.28,75.28,0,18.15,,Department of Water Resources,
333067N1173448W001,8/1/1972 0:00,75.28,75.28,0,15.15,,Department of Water Resources,
333067N1173448W001,8/8/1972 0:00,75.28,75.28,0,15.35,,Department of Water Resources,
333067N1173448W001,8/15/1972 0:00,75.28,75.28,0,15.5,,Department of Water Resources,
333067N1173448W001,8/22/1972 0:00,75.28,75.28,0,15.58,,Department of Water Resources,
333067N1173448W001,8/29/1972 0:00,75.28,75.28,0,15.73,,Department of Water Resources,
333067N1173448W001,9/5/1972 0:00,75.28,75.28,0,15.87,,Department of Water Resources,
333067N1173448W001,9/11/1972 0:00,75.28,75.28,0,16,,Department of Water Resources,
333067N1173448W001,9/19/1972 0:00,75.28,75.28,0,16.08,,Department of Water Resources,
333067N1173448W001,9/26/1972 0:00,75.28,75.28,0,16.21,,Department of Water Resources,
333067N1173448W001,10/10/1972 0:00,75.28,75.28,0,16.47,,Department of Water Resources,
333067N1173448W001,10/17/1972 0:00,75.28,75.28,0,16.58,,Department of Water Resources,
333067N1173448W001,10/24/1972 0:00,75.28,75.28,0,16.62,,Department of Water Resources,
333067N1173448W001,10/30/1972 0:00,75.28,75.28,0,16.8,,Department of Water Resources,
333067N1173448W001,11/6/1972 0:00,75.28,75.28,0,16.92,,Department of Water Resources,
333067N1173448W001,11/14/1972 0:00,75.28,75.28,0,17.04,,Department of Water Resources,
333067N1173448W001,11/21/1972 0:00,75.28,75.28,0,17.18,,Department of Water Resources,
333067N1173448W001,11/28/1972 0:00,75.28,75.28,0,17.24,,Department of Water Resources,
333067N1173448W001,11/30/1972 0:00,75.28,75.28,0,17.27,,Department of Water Resources,
333067N1173448W001,1/2/1973 0:00,75.28,75.28,0,17.42,,Department of Water Resources,
333067N1173448W001,1/30/1973 0:00,75.28,75.28,0,16.18,,Department of Water Resources,
333067N1173448W001,2/6/1973 0:00,75.28,75.28,0,14.6,,Department of Water Resources,
333067N1173448W001,2/13/1973 0:00,75.28,75.28,0,13.68,,Department of Water Resources,
333067N1173448W001,2/21/1973 0:00,75.28,75.28,0,12.3,,Department of Water Resources,
333067N1173448W001,2/27/1973 0:00,75.28,75.28,0,11.61,,Department of Water Resources,
333067N1173448W001,3/6/1973 0:00,75.28,75.28,0,11.04,,Department of Water Resources,
333067N1173448W001,3/14/1973 0:00,75.28,75.28,0,10.42,,Department of Water Resources,
333067N1173448W001,3/20/1973 0:00,75.28,75.28,0,10.1,,Department of Water Resources,
333067N1173448W001,3/27/1973 0:00,75.28,75.28,0,9.72,,Department of Water Resources,
333067N1173448W001,3/30/1973 0:00,75.28,75.28,0,9.5,,Department of Water Resources,
333067N1173448W001,4/3/1973 0:00,75.28,75.28,0,9.43,,Department of Water Resources,
333067N1173448W001,4/10/1973 0:00,75.28,75.28,0,9.16,,Department of Water Resources,
333067N1173448W001,4/17/1973 0:00,75.28,75.28,0,8.9,,Department of Water Resources,
333067N1173448W001,4/24/1973 0:00,75.28,75.28,0,8.73,,Department of Water Resources,
333067N1173448W001,4/30/1973 0:00,75.28,75.28,0,8.57,,Department of Water Resources,
333067N1173448W001,5/8/1973 0:00,75.28,75.28,0,8.46,,Department of Water Resources,
333067N1173448W001,5/15/1973 0:00,75.28,75.28,0,8.34,,Department of Water Resources,
333067N1173448W001,5/22/1973 0:00,75.28,75.28,0,8.35,,Department of Water Resources,
333067N1173448W001,5/29/1973 0:00,75.28,75.28,0,8.28,,Department of Water Resources,
333067N1173448W001,6/5/1973 0:00,75.28,75.28,0,8.3,,Department of Water Resources,
333067N1173448W001,6/12/1973 0:00,75.28,75.28,0,8.28,,Department of Water Resources,
333067N1173448W001,6/18/1973 0:00,75.28,75.28,0,8.34,,Department of Water Resources,
333067N1173448W001,6/26/1973 0:00,75.28,75.28,0,8.42,,Department of Water Resources,
333067N1173448W001,6/28/1973 0:00,75.28,75.28,0,8.38,,Department of Water Resources,
333067N1173448W001,7/3/1973 0:00,75.28,75.28,0,8.4,,Department of Water Resources,
333067N1173448W001,7/10/1973 0:00,75.28,75.28,0,8.5,,Department of Water Resources,
333067N1173448W001,7/17/1973 0:00,75.28,75.28,0,8.6,,Department of Water Resources,
333067N1173448W001,7/24/1973 0:00,75.28,75.28,0,8.73,,Department of Water Resources,
333067N1173448W001,7/31/1973 0:00,75.28,75.28,0,8.81,,Department of Water Resources,
333067N1173448W001,8/7/1973 0:00,75.28,75.28,0,8.92,,Department of Water Resources,
333067N1173448W001,8/14/1973 0:00,75.28,75.28,0,9.03,,Department of Water Resources,
333067N1173448W001,8/21/1973 0:00,75.28,75.28,0,9.17,,Department of Water Resources,
333067N1173448W001,8/28/1973 0:00,75.28,75.28,0,9.38,,Department of Water Resources,
333067N1173448W001,9/4/1973 0:00,75.28,75.28,0,9.53,,Department of Water Resources,
333067N1173448W001,9/11/1973 0:00,75.28,75.28,0,9.52,,Department of Water Resources,
333067N1173448W001,9/18/1973 0:00,75.28,75.28,0,9.72,,Department of Water Resources,
333067N1173448W001,9/25/1973 0:00,75.28,75.28,0,9.91,,Department of Water Resources,
333067N1173448W001,9/29/1973 0:00,75.28,75.28,0,9.97,,Department of Water Resources,
333067N1173448W001,10/1/1973 0:00,75.28,75.28,0,10.1,,Department of Water Resources,
333067N1173448W001,10/9/1973 0:00,75.28,75.28,0,10.3,,Department of Water Resources,
333067N1173448W001,10/16/1973 0:00,75.28,75.28,0,10.47,,Department of Water Resources,
333067N1173448W001,10/23/1973 0:00,75.28,75.28,0,10.69,,Department of Water Resources,
333067N1173448W001,10/29/1973 0:00,75.28,75.28,0,10.72,,Department of Water Resources,
333067N1173448W001,11/6/1973 0:00,75.28,75.28,0,11,,Department of Water Resources,
333067N1173448W001,11/13/1973 0:00,75.28,75.28,0,11.17,,Department of Water Resources,
333067N1173448W001,11/20/1973 0:00,75.28,75.28,0,11.15,,Department of Water Resources,
333067N1173448W001,11/25/1973 0:00,75.28,75.28,0,11.47,,Department of Water Resources,
333067N1173448W001,11/30/1973 0:00,75.28,75.28,0,11.55,,Department of Water Resources,
333067N1173448W001,12/4/1973 0:00,75.28,75.28,0,11.55,,Department of Water Resources,
333067N1173448W001,12/11/1973 0:00,75.28,75.28,0,11.81,,Department of Water Resources,
333067N1173448W001,12/18/1973 0:00,75.28,75.28,0,11.91,,Department of Water Resources,
333067N1173448W001,12/26/1973 0:00,75.28,75.28,0,12.02,,Department of Water Resources,
333067N1173448W001,1/3/1974 0:00,75.28,75.28,0,12.04,,Department of Water Resources,
333067N1173448W001,1/9/1974 0:00,75.28,75.28,0,12,,Department of Water Resources,
333067N1173448W001,1/15/1974 0:00,75.28,75.28,0,11.3,,Department of Water Resources,
333067N1173448W001,1/22/1974 0:00,75.28,75.28,0,10.45,,Department of Water Resources,
333067N1173448W001,1/29/1974 0:00,75.28,75.28,0,9.75,,Department of Water Resources,
333067N1173448W001,2/4/1974 0:00,75.28,75.28,0,9.45,,Department of Water Resources,
333067N1173448W001,2/12/1974 0:00,75.28,75.28,0,9.17,,Department of Water Resources,
333067N1173448W001,2/19/1974 0:00,75.28,75.28,0,9.02,,Department of Water Resources,
333067N1173448W001,2/26/1974 0:00,75.28,75.28,0,8.93,,Department of Water Resources,
333067N1173448W001,3/5/1974 0:00,75.28,75.28,0,8.95,,Department of Water Resources,
333067N1173448W001,3/12/1974 0:00,75.28,75.28,0,8.79,,Department of Water Resources,
333067N1173448W001,3/19/1974 0:00,75.28,75.28,0,8.6,,Department of Water Resources,
333067N1173448W001,3/26/1974 0:00,75.28,75.28,0,8.47,,Department of Water Resources,
333067N1173448W001,3/29/1974 0:00,75.28,75.28,0,8.34,,Department of Water Resources,
333067N1173448W001,4/3/1974 0:00,75.28,75.28,0,8.28,,Department of Water Resources,
333067N1173448W001,4/8/1974 0:00,75.28,75.28,0,8.25,,Department of Water Resources,
333067N1173448W001,4/16/1974 0:00,75.28,75.28,0,8.26,,Department of Water Resources,
333067N1173448W001,4/24/1974 0:00,75.28,75.28,0,8.29,,Department of Water Resources,
333067N1173448W001,4/30/1974 0:00,75.28,75.28,0,8.28,,Department of Water Resources,
333067N1173448W001,5/7/1974 0:00,75.28,75.28,0,8.38,,Department of Water Resources,
333067N1173448W001,5/14/1974 0:00,75.28,75.28,0,8.45,,Department of Water Resources,
333067N1173448W001,5/21/1974 0:00,75.28,75.28,0,8.48,,Department of Water Resources,
333067N1173448W001,5/28/1974 0:00,75.28,75.28,0,8.33,,Department of Water Resources,
333067N1173448W001,6/3/1974 0:00,75.28,75.28,0,8.75,,Department of Water Resources,
333067N1173448W001,6/10/1974 0:00,75.28,75.28,0,8.75,,Department of Water Resources,
333067N1173448W001,6/18/1974 0:00,75.28,75.28,0,8.98,,Department of Water Resources,
333067N1173448W001,6/25/1974 0:00,75.28,75.28,0,9.1,,Department of Water Resources,
333067N1173448W001,7/2/1974 0:00,75.28,75.28,0,9.3,,Department of Water Resources,
333067N1173448W001,7/8/1974 0:00,75.28,75.28,0,9.49,,Department of Water Resources,
333067N1173448W001,7/16/1974 0:00,75.28,75.28,0,9.63,,Department of Water Resources,
333067N1173448W001,7/23/1974 0:00,75.28,75.28,0,9.97,,Department of Water Resources,
333067N1173448W001,7/29/1974 0:00,75.28,75.28,0,10,,Department of Water Resources,
333067N1173448W001,8/6/1974 0:00,75.28,75.28,0,10.23,,Department of Water Resources,
333067N1173448W001,8/13/1974 0:00,75.28,75.28,0,10.41,,Department of Water Resources,
333067N1173448W001,8/19/1974 0:00,75.28,75.28,0,10.65,,Department of Water Resources,
333067N1173448W001,8/27/1974 0:00,75.28,75.28,0,10.83,,Department of Water Resources,
333067N1173448W001,9/4/1974 0:00,75.28,75.28,0,11.08,,Department of Water Resources,
333067N1173448W001,9/9/1974 0:00,75.28,75.28,0,11.29,,Department of Water Resources,
333067N1173448W001,9/16/1974 0:00,75.28,75.28,0,11.47,,Department of Water Resources,
333067N1173448W001,9/23/1974 0:00,75.28,75.28,0,11.74,,Department of Water Resources,
333067N1173448W001,10/2/1974 0:00,75.28,75.28,0,11.87,,Department of Water Resources,
333067N1173448W001,10/7/1974 0:00,75.28,75.28,0,11.94,,Department of Water Resources,
333067N1173448W001,10/15/1974 0:00,75.28,75.28,0,12.03,,Department of Water Resources,
333067N1173448W001,10/21/1974 0:00,75.28,75.28,0,12.59,,Department of Water Resources,
333067N1173448W001,10/29/1974 0:00,75.28,75.28,0,12.87,,Department of Water Resources,
333067N1173448W001,11/4/1974 0:00,75.28,75.28,0,12.93,,Department of Water Resources,
333067N1173448W001,11/12/1974 0:00,75.28,75.28,0,13.23,,Department of Water Resources,
333067N1173448W001,11/19/1974 0:00,75.28,75.28,0,13.36,,Department of Water Resources,
333067N1173448W001,11/25/1974 0:00,75.28,75.28,0,13.41,,Department of Water Resources,
333067N1173448W001,12/3/1974 0:00,75.28,75.28,0,13.47,,Department of Water Resources,
333067N1173448W001,12/11/1974 0:00,75.28,75.28,0,13.51,,Department of Water Resources,
333067N1173448W001,12/17/1974 0:00,75.28,75.28,0,13.55,,Department of Water Resources,
333067N1173448W001,12/23/1974 0:00,75.28,75.28,0,13.58,,Department of Water Resources,
333067N1173448W001,12/30/1974 0:00,75.28,75.28,0,13.5,,Department of Water Resources,
333067N1173448W001,1/2/1975 0:00,75.28,75.28,0,13.17,,Department of Water Resources,
333067N1173448W001,1/9/1975 0:00,75.28,75.28,0,13.2,,Department of Water Resources,
333067N1173448W001,1/14/1975 0:00,75.28,75.28,0,13.31,,Department of Water Resources,
333067N1173448W001,1/20/1975 0:00,75.28,75.28,0,13.39,,Department of Water Resources,
333067N1173448W001,1/27/1975 0:00,75.28,75.28,0,13.43,,Department of Water Resources,
333067N1173448W001,2/5/1975 0:00,75.28,75.28,0,13.91,,Department of Water Resources,
333067N1173448W001,2/12/1975 0:00,75.28,75.28,0,13.73,,Department of Water Resources,
333067N1173448W001,2/19/1975 0:00,75.28,75.28,0,13.98,,Department of Water Resources,
333067N1173448W001,2/25/1975 0:00,75.28,75.28,0,14.03,,Department of Water Resources,
333067N1173448W001,3/4/1975 0:00,75.28,75.28,0,14.03,,Department of Water Resources,
333067N1173448W001,3/12/1975 0:00,75.28,75.28,0,14.13,,Department of Water Resources,
333067N1173448W001,3/19/1975 0:00,75.28,75.28,0,14.29,,Department of Water Resources,
333067N1173448W001,3/24/1975 0:00,75.28,75.28,0,14.31,,Department of Water Resources,
333067N1173448W001,3/31/1975 0:00,75.28,75.28,0,14.39,,Department of Water Resources,
333067N1173448W001,4/3/1975 0:00,75.28,75.28,0,14.46,,Department of Water Resources,
333067N1173448W001,4/7/1975 0:00,75.28,75.28,0,14.54,,Department of Water Resources,
333067N1173448W001,4/17/1975 0:00,75.28,75.28,0,14.63,,Department of Water Resources,
333067N1173448W001,4/22/1975 0:00,75.28,75.28,0,9.39,,Department of Water Resources,
333067N1173448W001,4/29/1975 0:00,75.28,75.28,0,9.03,,Department of Water Resources,
333067N1173448W001,5/6/1975 0:00,75.28,75.28,0,8.87,,Department of Water Resources,
333067N1173448W001,5/13/1975 0:00,75.28,75.28,0,8.84,,Department of Water Resources,
333067N1173448W001,5/19/1975 0:00,75.28,75.28,0,8.79,,Department of Water Resources,
333067N1173448W001,5/27/1975 0:00,75.28,75.28,0,8.76,,Department of Water Resources,
333067N1173448W001,6/2/1975 0:00,75.28,75.28,0,8.63,,Department of Water Resources,
333067N1173448W001,6/9/1975 0:00,75.28,75.28,0,8.96,,Department of Water Resources,
333067N1173448W001,6/16/1975 0:00,75.28,75.28,0,9.17,,Department of Water Resources,
333067N1173448W001,6/23/1975 0:00,75.28,75.28,0,9.32,,Department of Water Resources,
333067N1173448W001,7/1/1975 0:00,75.28,75.28,0,9.53,,Department of Water Resources,
333067N1173448W001,7/7/1975 0:00,75.28,75.28,0,9.78,,Department of Water Resources,
333067N1173448W001,7/14/1975 0:00,75.28,75.28,0,9.96,,Department of Water Resources,
333067N1173448W001,7/21/1975 0:00,75.28,75.28,0,10.07,,Department of Water Resources,
333067N1173448W001,7/28/1975 0:00,75.28,75.28,0,10.12,,Department of Water Resources,
333067N1173448W001,8/5/1975 0:00,75.28,75.28,0,8.96,,Department of Water Resources,
333067N1173448W001,8/11/1975 0:00,75.28,75.28,0,9.07,,Department of Water Resources,
333067N1173448W001,8/19/1975 0:00,75.28,75.28,0,9.14,,Department of Water Resources,
333067N1173448W001,8/25/1975 0:00,75.28,75.28,0,9.23,,Department of Water Resources,
333067N1173448W001,9/2/1975 0:00,75.28,75.28,0,9.16,,Department of Water Resources,
333067N1173448W001,9/9/1975 0:00,75.28,75.28,0,9.94,,Department of Water Resources,
333067N1173448W001,9/15/1975 0:00,75.28,75.28,0,9.98,,Department of Water Resources,
333067N1173448W001,9/22/1975 0:00,75.28,75.28,0,9.98,,Department of Water Resources,
333067N1173448W001,9/29/1975 0:00,75.28,75.28,0,10.04,,Department of Water Resources,
333067N1173448W001,10/6/1975 0:00,75.28,75.28,0,10.54,,Department of Water Resources,
333067N1173448W001,10/14/1975 0:00,75.28,75.28,0,10.62,,Department of Water Resources,
333067N1173448W001,10/20/1975 0:00,75.28,75.28,0,10.68,,Department of Water Resources,
333067N1173448W001,10/29/1975 0:00,75.28,75.28,0,11.05,,Department of Water Resources,
333067N1173448W001,11/3/1975 0:00,75.28,75.28,0,11.18,,Department of Water Resources,
333067N1173448W001,11/10/1975 0:00,75.28,75.28,0,11.27,,Department of Water Resources,
333067N1173448W001,11/17/1975 0:00,75.28,75.28,0,11.23,,Department of Water Resources,
333067N1173448W001,11/24/1975 0:00,75.28,75.28,0,11.32,,Department of Water Resources,
333067N1173448W001,12/1/1975 0:00,75.28,75.28,0,11.28,,Department of Water Resources,
333067N1173448W001,12/8/1975 0:00,75.28,75.28,0,11.23,,Department of Water Resources,
333067N1173448W001,12/15/1975 0:00,75.28,75.28,0,11.21,,Department of Water Resources,
333067N1173448W001,12/22/1975 0:00,75.28,75.28,0,11.08,,Department of Water Resources,
333067N1173448W001,12/29/1975 0:00,75.28,75.28,0,10.93,,Department of Water Resources,
333067N1173448W001,1/5/1976 0:00,75.28,75.28,0,10.73,,Department of Water Resources,
333067N1173448W001,1/12/1976 0:00,75.28,75.28,0,11.28,,Department of Water Resources,
333067N1173448W001,1/19/1976 0:00,75.28,75.28,0,11.68,,Department of Water Resources,
333067N1173448W001,1/26/1976 0:00,75.28,75.28,0,11.49,,Department of Water Resources,
333067N1173448W001,2/2/1976 0:00,75.28,75.28,0,11.39,,Department of Water Resources,
333067N1173448W001,2/12/1976 0:00,75.28,75.28,0,11.29,,Department of Water Resources,
333067N1173448W001,2/17/1976 0:00,75.28,75.28,0,11.29,,Department of Water Resources,
333067N1173448W001,2/24/1976 0:00,75.28,75.28,0,11.28,,Department of Water Resources,
333067N1173448W001,3/3/1976 0:00,75.28,75.28,0,11.19,,Department of Water Resources,
333067N1173448W001,3/8/1976 0:00,75.28,75.28,0,11.08,,Department of Water Resources,
333067N1173448W001,3/17/1976 0:00,75.28,75.28,0,11.29,,Department of Water Resources,
333067N1173448W001,3/22/1976 0:00,75.28,75.28,0,11.48,,Department of Water Resources,
333067N1173448W001,3/29/1976 0:00,75.28,75.28,0,11.5,,Department of Water Resources,
333067N1173448W001,4/7/1976 0:00,75.28,75.28,0,11.68,,Department of Water Resources,
333067N1173448W001,4/14/1976 0:00,75.28,75.28,0,11.59,,Department of Water Resources,
333067N1173448W001,4/21/1976 0:00,75.28,75.28,0,11.69,,Department of Water Resources,
333067N1173448W001,4/26/1976 0:00,75.28,75.28,0,9.68,,Department of Water Resources,
333067N1173448W001,5/3/1976 0:00,75.28,75.28,0,9.79,,Department of Water Resources,
333067N1173448W001,5/11/1976 0:00,75.28,75.28,0,8.63,,Department of Water Resources,
333067N1173448W001,5/18/1976 0:00,75.28,75.28,0,8.68,,Department of Water Resources,
333067N1173448W001,5/25/1976 0:00,75.28,75.28,0,8.74,,Department of Water Resources,
